INSTITUCION OFERTANTE,PROFESION,SEDE DE ADJUDICACION,N° PLAZAS,DIRESA GERESA DIRIS,INSTITUCION,DEPARTAMENTO,PROVINCIA,DISTRITO,GRADO DE DIFICULTAD,CODIGO RENIPRESS,NOMBRE DE ESTABLECIMIENTO,CATEGORIA,PRESUPUESTO,ZAF,ZE
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,PACHACAMAC,GD-2,00006091,PUESTO DE SALUD MANCHAY ALTO,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,PACHACAMAC,GD-2,00006094,PUESTO DE SALUD PAMPA GRANDE,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,PACHACAMAC,GD-2,00006097,PUESTO DE SALUD PICAPIEDRA,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,PACHACAMAC,GD-2,00006095,PUESTO DE SALUD QUEBRADA VERDE,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,PACHACAMAC,GD-2,00006098,PUESTO DE SALUD TAMBO INGA,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,3,LIMA SUR,MINSA,LIMA,LIMA,PUCUSANA,GD-2,00006085,CENTRO DE SALUD BENJAMIN DOIG,I-3,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,3,LIMA SUR,MINSA,LIMA,LIMA,PUCUSANA,GD-2,00006084,CENTRO MATERNO INFANTIL PUCUSANA,I-4,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,PUNTA HERMOSA,GD-2,00006086,CENTRO DE SALUD DE PUNTA HERMOSA,I-3,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,PUNTA HERMOSA,GD-2,00031200,CENTRO DE SALUD MENTAL COMUNITARIO BALNEARIOS DEL SUR,I-3,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,PUNTA NEGRA,GD-2,00006087,CENTRO DE SALUD PUNTA NEGRA,I-3,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,SAN BARTOLO,GD-2,00006088,CENTRO MATERNO INFANTIL SAN BARTOLO,I-3,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00006109,CENTRO DE SALUD JESUS PODEROSO,I-3,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,3,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00006115,CENTRO DE SALUD SAN JUAN DE MIRAFLORES,I-3,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00006122,CENTRO DE SALUD TRÉBOL AZUL,I-3,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,3,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00006106,CENTRO DE SALUD VILLA SAN LUIS,I-3,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00006104,CENTRO MATERNO INFANTIL MANUEL BARRETO,I-4,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00006107,CENTRO MATERNO INFANTIL OLLANTAY,I-4,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00007645,PUESTO DE SALUD 5 DE MAYO,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00023635,PUESTO DE SALUD DESIDERIO MOSCOSO CASTILLO,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00006113,PUESTO DE SALUD EL BRILLANTE,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00006123,PUESTO DE SALUD HÉROES DEL PACIFICO,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00006872,PUESTO DE SALUD JOSE MARIA ARGUEDAS,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00006112,PUESTO DE SALUD LA RINCONADA,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00006163,PUESTO DE SALUD LEONCIO PRADO,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00013486,PUESTO DE SALUD MARIANNE PREUSS DE STARK,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00006117,PUESTO DE SALUD PAMPAS DE SAN JUAN,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00006120,PUESTO DE SALUD PARAISO,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00006119,PUESTO DE SALUD RICARDO PALMA,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00006110,PUESTO DE SALUD SAN FRANCISCO DE LA CRUZ,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00006121,PUESTO DE SALUD SANTA URSULA,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00006116,PUESTO DE SALUD VALLE SHARON,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00006108,PUESTO DE SALUD VIRGEN DEL BUEN PASO,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,SANTA MARIA DEL MAR,GD-1,00006089,PUESTO DE SALUD VILLA MERCEDES,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,SANTIAGO DE SURCO,GD-1,00035252,CENTRO DE SALUD MENTAL COMUNITARIO SAN IGNACIO DE SURCO,I-3,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,SANTIAGO DE SURCO,GD-1,00005993,CENTRO DE SALUD SANTIAGO DE SURCO,I-3,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,SANTIAGO DE SURCO,GD-1,00006952,PUESTO DE SALUD LAS DUNAS,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,SANTIAGO DE SURCO,GD-1,00005995,PUESTO DE SALUD SAN ROQUE,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA EL SALVADOR,GD-2,00006129,CENTRO DE SALUD BRISAS DE PACHACAMAC,I-3,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA EL SALVADOR,GD-2,00007278,CENTRO DE SALUD HEROES DEL CENEPA,I-3,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,3,LIMA SUR,MINSA,LIMA,LIMA,VILLA EL SALVADOR,GD-2,00006124,CENTRO MATERNO INFANTIL CESAR LOPEZ SILVA,I-4,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,VILLA EL SALVADOR,GD-2,00006133,CENTRO MATERNO INFANTIL JUAN PABLO II,I-4,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,3,LIMA SUR,MINSA,LIMA,LIMA,VILLA EL SALVADOR,GD-2,00006132,CENTRO MATERNO INFANTIL SAN JOSE,I-4,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA EL SALVADOR,GD-2,00006134,"PUESTO DE SALUD ""SEÑOR DE LOS MILAGROS""",I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,VILLA EL SALVADOR,GD-2,00006137,PUESTO DE SALUD CRISTO SALVADOR,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA EL SALVADOR,GD-2,00006128,CENTRO DE SALUD EDILBERTO RAMOS,I-3,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,VILLA EL SALVADOR,GD-2,00006136,PUESTO DE SALUD FERNANDO LUYO SIERRA,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA EL SALVADOR,GD-2,00006139,PUESTO DE SALUD OASIS DE VILLA,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA EL SALVADOR,GD-2,00006126,PUESTO DE SALUD PRINCIPE DE ASTURIAS,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA EL SALVADOR,GD-2,00006131,PUESTO DE SALUD SAGRADA FAMILIA,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA EL SALVADOR,GD-2,00006138,PUESTO DE SALUD SARITA COLONIA,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,3,LIMA SUR,MINSA,LIMA,LIMA,VILLA EL SALVADOR,GD-2,00007716,PUESTO DE SALUD SASBI,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA EL SALVADOR,GD-2,00006130,PUESTO DE SALUD VIRGEN DE LA ASUNCION,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00015544,CENTRO DE ATENCION DEL ADULTO MAYOR TAYTA WASI,I-3,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00027621,CENTRO DE SALUD MENTAL COMUNITARIO MONSEÑOR JOSE RAMON GURRUCHAGA,I-3,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00006140,CENTRO DE SALUD NUEVA ESPERANZA,I-3,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00006142,CENTRO DE SALUD VIRGEN DE LOURDES,I-3,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00006153,CENTRO MATERNO INFANTIL DANIEL ALCIDES CARRION,I-4,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00006152,CENTRO MATERNO INFANTIL JOSE CARLOS MARIATEGUI,I-4,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00006141,CENTRO MATERNO INFANTIL JOSE GALVEZ,I-4,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00006164,CENTRO MATERNO INFANTIL TABLADA DE LURIN,I-4,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00006151,CENTRO MATERNO INFANTIL VILLA MARIA DEL TRIUNFO,I-4,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00016630,PUESTO DE SALUD 12 DE JUNIO,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00006157,PUESTO DE SALUD BUENOS AIRES,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00006144,PUESTO DE SALUD CESAR VALLEJO,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00012847,PUESTO DE SALUD CIUDAD DE GOSEN,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00006149,PUESTO DE SALUD DAVID GUERRERO DUARTE,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00017440,PUESTO DE SALUD JUAN CARLOS SOBERON,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00006146,PUESTO DE SALUD MODULO I,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00006143,PUESTO DE SALUD NUEVA ESPERANZA ALTA,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00006145,PUESTO DE SALUD NUEVO PROGRESO,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00009565,PUESTO DE SALUD PARAISO ALTO,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00006154,PUESTO DE SALUD SANTA ROSA DE BELEN,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00006161,PUESTO DE SALUD TORRES DE MELGAR,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00006159,PUESTO DE SALUD VALLE ALTO,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,2,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00006156,PUESTO DE SALUD VALLE BAJO,I-2,SIN PRESUPUESTO,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LIMA SUR,MINSA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,GD-2,00006158,PUESTO DE SALUD VILLA LIMATAMBO,I-2,SIN PRESUPUESTO,NO,NO
MOQUEGUA,MEDICINA,SEDE CENTRAL,1,MOQUEGUA,GOBIERNO REGIONAL,MOQUEGUA,ILO,ILO,GD-1,00002817,C.S. MIRAMAR,I-3,SIN PRESUPUESTO,NO,NO
MOQUEGUA,MEDICINA,SEDE CENTRAL,1,MOQUEGUA,GOBIERNO REGIONAL,MOQUEGUA,ILO,ILO,GD-1,00034031,C.S. PAMPA INALAMBRICA,I-3,SIN PRESUPUESTO,NO,NO
MOQUEGUA,MEDICINA,SEDE CENTRAL,1,MOQUEGUA,GOBIERNO REGIONAL,MOQUEGUA,ILO,ILO,GD-1,00002818,HOSPITAL ILO,II-1,SIN PRESUPUESTO,NO,NO
MOQUEGUA,MEDICINA,SEDE CENTRAL,1,MOQUEGUA,GOBIERNO REGIONAL,MOQUEGUA,ILO,ILO,GD-1,00012046,P.S. JHON F. KENNEDY,I-2,SIN PRESUPUESTO,NO,NO
MOQUEGUA,MEDICINA,SEDE CENTRAL,1,MOQUEGUA,GOBIERNO REGIONAL,MOQUEGUA,ILO,ILO,GD-1,00007731,P.S. LOS ANGELES - ILO,I-2,SIN PRESUPUESTO,NO,NO
MOQUEGUA,MEDICINA,SEDE CENTRAL,1,MOQUEGUA,GOBIERNO REGIONAL,MOQUEGUA,MARISCAL NIETO,SAMEGUA,GD-2,00034043,C.S. SAMEGUA,I-3,SIN PRESUPUESTO,NO,NO
PASCO,MEDICINA,SEDE CENTRAL,1,PASCO,GOBIERNO REGIONAL,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,GD-4,00001224,CHIPIPATA,I-1,SIN PRESUPUESTO,NO,NO
PASCO,MEDICINA,SEDE CENTRAL,1,PASCO,GOBIERNO REGIONAL,PASCO,PASCO,CHAUPIMARCA,GD-4,00001011,EL MISTI,I-1,SIN PRESUPUESTO,NO,NO
PASCO,MEDICINA,SEDE CENTRAL,1,PASCO,GOBIERNO REGIONAL,PASCO,PASCO,CHAUPIMARCA,GD-4,00017799,P.S. DANIEL ALCIDES CARRION,I-2,SIN PRESUPUESTO,NO,NO
PASCO,MEDICINA,SEDE CENTRAL,1,PASCO,GOBIERNO REGIONAL,PASCO,PASCO,CHAUPIMARCA,GD-3,00001010,TUPAC AMARU,I-3,SIN PRESUPUESTO,NO,NO
PASCO,MEDICINA,SEDE CENTRAL,1,PASCO,GOBIERNO REGIONAL,PASCO,PASCO,HUARIACA,GD-4,00001026,HUARIACA,I-4,SIN PRESUPUESTO,NO,NO
PASCO,MEDICINA,SEDE CENTRAL,1,PASCO,GOBIERNO REGIONAL,PASCO,PASCO,HUAYLLAY,GD-4,00001051,HUAYLLAY,I-3,SIN PRESUPUESTO,SI,NO
PASCO,MEDICINA,SEDE CENTRAL,1,PASCO,GOBIERNO REGIONAL,PASCO,PASCO,PAUCARTAMBO,GD-4,00001108,PAUCARTAMBO,I-4,SIN PRESUPUESTO,NO,NO
PASCO,MEDICINA,SEDE CENTRAL,1,PASCO,GOBIERNO REGIONAL,PASCO,PASCO,SAN FCO DE ASIS DE YARUSYACAN,GD-4,00001017,SAN JUAN DE MILPO,I-2,SIN PRESUPUESTO,NO,NO
PASCO,MEDICINA,SEDE CENTRAL,1,PASCO,GOBIERNO REGIONAL,PASCO,PASCO,SIMON BOLIVAR,GD-4,00000982,RANCAS,I-3,SIN PRESUPUESTO,NO,NO
PASCO,MEDICINA,SEDE CENTRAL,1,PASCO,GOBIERNO REGIONAL,PASCO,PASCO,TINYAHUARCO,GD-3,00001064,COLQUIJIRCA,I-4,SIN PRESUPUESTO,NO,NO
PASCO,MEDICINA,SEDE CENTRAL,1,PASCO,GOBIERNO REGIONAL,PASCO,PASCO,VICCO,GD-4,00001072,COCHAMARCA,I-2,SIN PRESUPUESTO,SI,NO
PASCO,MEDICINA,SEDE CENTRAL,1,PASCO,GOBIERNO REGIONAL,PASCO,PASCO,VICCO,GD-4,00001070,SHELBY,I-2,SIN PRESUPUESTO,NO,NO
PIURA,MEDICINA,SEDE CENTRAL,1,PIURA,GOBIERNO REGIONAL,PIURA,AYABACA,PACAIPAMPA,GD-5,00002209,P.S NANGAY MATALACAS,I-2,SIN PRESUPUESTO,SI,NO
PIURA,MEDICINA,SEDE CENTRAL,1,PIURA,GOBIERNO REGIONAL,PIURA,HUANCABAMBA,HUARMACA,GD-5,00002286,P.S TRIGAL,I-1,SIN PRESUPUESTO,SI,NO
PIURA,MEDICINA,SEDE CENTRAL,1,PIURA,GOBIERNO REGIONAL,PIURA,HUANCABAMBA,HUARMACA,GD-5,00002274,P.S TUNAS,I-2,SIN PRESUPUESTO,SI,NO
PIURA,MEDICINA,SEDE CENTRAL,1,PIURA,GOBIERNO REGIONAL,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,GD-5,00002249,P.S. NARANJO DE SAN MIGUEL DE EL FAIQUE,I-1,SIN PRESUPUESTO,SI,NO
PIURA,MEDICINA,SEDE CENTRAL,1,PIURA,GOBIERNO REGIONAL,PIURA,MORROPON,BUENOS AIRES,GD-3,00002188,E.S. BUENOS AIRES,I-4,SIN PRESUPUESTO,NO,NO
PIURA,MEDICINA,SEDE CENTRAL,1,PIURA,GOBIERNO REGIONAL,PIURA,MORROPON,CHULUCANAS,GD-3,00002165,CENTRO DE SALUD I-3 PACCHA,I-3,SIN PRESUPUESTO,NO,NO
PIURA,MEDICINA,SEDE CENTRAL,1,PIURA,GOBIERNO REGIONAL,PIURA,MORROPON,CHULUCANAS,GD-3,00002168,E.S I- 3 YAPATERA,I-3,SIN PRESUPUESTO,NO,NO
PIURA,MEDICINA,SEDE CENTRAL,1,PIURA,GOBIERNO REGIONAL,PIURA,MORROPON,MORROPON,GD-3,00002182,ESTABLECIMIENTO DE SALUD MORROPON,I-4,SIN PRESUPUESTO,NO,NO
PIURA,MEDICINA,SEDE CENTRAL,1,PIURA,GOBIERNO REGIONAL,PIURA,MORROPON,SALITRAL,GD-4,00002222,C.S SALITRAL,I-4,SIN PRESUPUESTO,NO,NO
PIURA,MEDICINA,SEDE CENTRAL,1,PIURA,GOBIERNO REGIONAL,PIURA,MORROPON,SANTA CATALINA DE MOSSA,GD-4,00002200,ESTABLECIMIENTO DE SALUD PUEBLO NUEVO DE MARAY.,I-2,SIN PRESUPUESTO,NO,NO
PIURA,MEDICINA,SEDE CENTRAL,2,PIURA,GOBIERNO REGIONAL,PIURA,PAITA,COLAN,GD-3,00002026,"CENTRO DE SALUD ""PUEBLO NUEVO DE COLAN""",I-4,SIN PRESUPUESTO,NO,NO
PIURA,MEDICINA,SEDE CENTRAL,1,PIURA,GOBIERNO REGIONAL,PIURA,PAITA,PAITA,GD-2,00024958,"CENTRO DE SALUD ""JUAN VALER SANDOVAL""",I-3,SIN PRESUPUESTO,NO,NO
PIURA,MEDICINA,SEDE CENTRAL,1,PIURA,GOBIERNO REGIONAL,PIURA,PAITA,PAITA,GD-2,00002023,PUESTO DE SALUD YACILA,I-2,SIN PRESUPUESTO,NO,NO
PIURA,MEDICINA,SEDE CENTRAL,1,PIURA,GOBIERNO REGIONAL,PIURA,PAITA,VICHAYAL,GD-3,00002079,PUESTO DE SALUD MIRAMAR,I-2,SIN PRESUPUESTO,NO,NO
PIURA,MEDICINA,SEDE CENTRAL,1,PIURA,GOBIERNO REGIONAL,PIURA,PIURA,CASTILLA,GD-2,00002101,E.S. EL INDIO,I-3,SIN PRESUPUESTO,NO,NO
PIURA,MEDICINA,SEDE CENTRAL,1,PIURA,GOBIERNO REGIONAL,PIURA,PIURA,CASTILLA,GD-2,00002110,E.S. EL PAPAYO,I-1,SIN PRESUPUESTO,NO,NO
PIURA,MEDICINA,SEDE CENTRAL,1,PIURA,GOBIERNO REGIONAL,PIURA,PIURA,CASTILLA,GD-2,00002106,E.S. SAN RAFAEL,I-2,SIN PRESUPUESTO,NO,NO
PIURA,MEDICINA,SEDE CENTRAL,2,PIURA,GOBIERNO REGIONAL,PIURA,PIURA,CASTILLA,GD-2,00002102,E.S. TACALA,I-3,SIN PRESUPUESTO,NO,NO
PIURA,MEDICINA,SEDE CENTRAL,1,PIURA,GOBIERNO REGIONAL,PIURA,PIURA,CASTILLA,GD-2,00002107,E.S. TERELA,I-1,SIN PRESUPUESTO,NO,NO
PIURA,MEDICINA,SEDE CENTRAL,2,PIURA,GOBIERNO REGIONAL,PIURA,PIURA,CASTILLA,GD-2,00036405,ESTABLECIMIENTO DE SALUD I-4 CASTILLA,I-4,SIN PRESUPUESTO,NO,NO
PIURA,MEDICINA,SEDE CENTRAL,2,PIURA,GOBIERNO REGIONAL,PIURA,PIURA,CASTILLA,GD-2,00002109,P.S. CHAPAIRA,I-2,SIN PRESUPUESTO,NO,NO
PIURA,MEDICINA,SEDE CENTRAL,1,PIURA,GOBIERNO REGIONAL,PIURA,PIURA,CATACAOS,GD-3,00002116,E.S MONTE SULLON,I-2,SIN PRESUPUESTO,NO,NO
PIURA,MEDICINA,SEDE CENTRAL,1,PIURA,GOBIERNO REGIONAL,PIURA,PIURA,CATACAOS,GD-3,00002119,E.S. PAREDONES,I-2,SIN PRESUPUESTO,NO,NO
