INSTITUCION OFERTANTE,PROFESION,SEDE DE ADJUDICACION,N° PLAZAS,DIRESA GERESA DIRIS,INSTITUCION,DEPARTAMENTO,PROVINCIA,DISTRITO,GRADO DE DIFICULTAD,CODIGO RENIPRESS,NOMBRE DE ESTABLECIMIENTO,CATEGORIA,PRESUPUESTO,ZAF (*),ZE (**)
PUNO,MEDICINA,SEDE CENTRAL,1,PUNO,GOBIERNO REGIONAL,PUNO,CARABAYA,AJOYANI,GD-5,00002964,AJOYANI,I-3,REGIONAL,NO,NO
PUNO,MEDICINA,SEDE CENTRAL,1,PUNO,GOBIERNO REGIONAL,PUNO,CARABAYA,CORANI,GD-5,00002968,CORANI,I-2,REGIONAL,SI,NO
PUNO,MEDICINA,SEDE CENTRAL,1,PUNO,GOBIERNO REGIONAL,PUNO,CHUCUITO,HUACULLANI,GD-5,00002989,CALLAZA,I-2,REGIONAL,SI,NO
PUNO,MEDICINA,SEDE CENTRAL,1,PUNO,GOBIERNO REGIONAL,PUNO,CHUCUITO,ZEPITA,GD-5,00003024,SICUYANI,I-2,REGIONAL,SI,NO
PUNO,MEDICINA,SEDE CENTRAL,1,PUNO,GOBIERNO REGIONAL,PUNO,EL COLLAO,ILAVE,GD-5,00003040,CHURO LOPEZ,I-2,REGIONAL,SI,NO
PUNO,MEDICINA,SEDE CENTRAL,1,PUNO,GOBIERNO REGIONAL,PUNO,EL COLLAO,PILCUYO,GD-5,00003051,CHIPANA,I-3,REGIONAL,SI,NO
PUNO,MEDICINA,SEDE CENTRAL,1,PUNO,GOBIERNO REGIONAL,PUNO,EL COLLAO,PILCUYO,GD-5,00003056,MARCUYO,I-2,REGIONAL,SI,NO
PUNO,MEDICINA,SEDE CENTRAL,1,PUNO,GOBIERNO REGIONAL,PUNO,EL COLLAO,SANTA ROSA,GD-5,00003065,SANTA ROSA DEL COLLAO,I-2,REGIONAL,SI,NO
PUNO,MEDICINA,SEDE CENTRAL,1,PUNO,GOBIERNO REGIONAL,PUNO,LAMPA,LAMPA,GD-5,00003133,RIVERA COYLATA,I-2,REGIONAL,SI,NO
PUNO,MEDICINA,SEDE CENTRAL,1,PUNO,GOBIERNO REGIONAL,PUNO,LAMPA,PARATIA,GD-5,00003136,PARATIA,I-3,REGIONAL,SI,NO
PUNO,MEDICINA,SEDE CENTRAL,1,PUNO,GOBIERNO REGIONAL,PUNO,LAMPA,SANTA LUCIA,GD-5,00003139,PINAYA,I-2,REGIONAL,SI,NO
PUNO,MEDICINA,SEDE CENTRAL,1,PUNO,GOBIERNO REGIONAL,PUNO,MOHO,HUAYRAPATA,GD-5,00003107,TARUCANI,I-2,REGIONAL,SI,NO
PUNO,MEDICINA,SEDE CENTRAL,1,PUNO,GOBIERNO REGIONAL,PUNO,MOHO,MOHO,GD-5,00003102,JACHAPARU,I-2,REGIONAL,SI,NO
PUNO,MEDICINA,SEDE CENTRAL,1,PUNO,GOBIERNO REGIONAL,PUNO,PUNO,AMANTANI,GD-5,00003218,AMANTANI,I-2,REGIONAL,SI,NO
PUNO,MEDICINA,SEDE CENTRAL,1,PUNO,GOBIERNO REGIONAL,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,GD-5,00003123,QUILCAPUNCO,I-2,REGIONAL,SI,NO
PUNO,MEDICINA,SEDE CENTRAL,1,PUNO,GOBIERNO REGIONAL,PUNO,SANDIA,ALTO INAMBARI,GD-5,00003322,PAMPA YANAMAYO,I-2,REGIONAL,SI,NO
PUNO,MEDICINA,SEDE CENTRAL,1,PUNO,GOBIERNO REGIONAL,PUNO,SANDIA,SAN JUAN DEL ORO,GD-5,00003334,YANAMAYO,I-2,REGIONAL,SI,NO
PUNO,MEDICINA,SEDE CENTRAL,1,PUNO,GOBIERNO REGIONAL,PUNO,YUNGUYO,TINICACHI,GD-5,00003346,TINICACHI,I-2,REGIONAL,SI,NO
SAN MARTIN,MEDICINA,SEDE CENTRAL,1,SAN MARTIN,GOBIERNO REGIONAL,SAN MARTIN,BELLAVISTA,SAN RAFAEL,GD-4,00006516,LA LIBERTAD,I-2,REGIONAL,NO,NO
SAN MARTIN,MEDICINA,SEDE CENTRAL,1,SAN MARTIN,GOBIERNO REGIONAL,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,GD-4,00006490,HUAJA,I-1,REGIONAL,NO,NO
SAN MARTIN,MEDICINA,SEDE CENTRAL,1,SAN MARTIN,GOBIERNO REGIONAL,SAN MARTIN,EL DORADO,SANTA ROSA,GD-3,00006488,SANTA MARTHA,I-1,REGIONAL,NO,NO
SAN MARTIN,MEDICINA,SEDE CENTRAL,1,SAN MARTIN,GOBIERNO REGIONAL,SAN MARTIN,EL DORADO,SHATOJA,GD-3,00006493,PUESTO DE SALUD SHATOJA,I-2,REGIONAL,NO,NO
SAN MARTIN,MEDICINA,SEDE CENTRAL,1,SAN MARTIN,GOBIERNO REGIONAL,SAN MARTIN,HUALLAGA,EL ESLABON,GD-2,00006542,EL ESLABON,I-3,REGIONAL,NO,NO
SAN MARTIN,MEDICINA,SEDE CENTRAL,1,SAN MARTIN,GOBIERNO REGIONAL,SAN MARTIN,HUALLAGA,PISCOYACU,GD-3,00006545,NUEVO SACANCHE,I-2,REGIONAL,NO,NO
SAN MARTIN,MEDICINA,SEDE CENTRAL,1,SAN MARTIN,GOBIERNO REGIONAL,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,GD-3,00006350,PACAYZAPA,I-3,REGIONAL,NO,NO
SAN MARTIN,MEDICINA,SEDE CENTRAL,1,SAN MARTIN,GOBIERNO REGIONAL,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,GD-3,00006351,SAN JUAN DE PACAYZAPA,I-1,REGIONAL,NO,NO
SAN MARTIN,MEDICINA,SEDE CENTRAL,1,SAN MARTIN,GOBIERNO REGIONAL,SAN MARTIN,LAMAS,CUÑUMBUQUI,GD-2,00006396,CUÑUMBUQUE,I-3,REGIONAL,NO,NO
SAN MARTIN,MEDICINA,SEDE CENTRAL,1,SAN MARTIN,GOBIERNO REGIONAL,SAN MARTIN,LAMAS,PINTO RECODO,GD-4,00006409,PINTO RECODO,I-1,REGIONAL,NO,NO
SAN MARTIN,MEDICINA,SEDE CENTRAL,1,SAN MARTIN,GOBIERNO REGIONAL,SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,GD-3,00006356,PAMASHTO,I-2,REGIONAL,NO,NO
SAN MARTIN,MEDICINA,SEDE CENTRAL,1,SAN MARTIN,GOBIERNO REGIONAL,SAN MARTIN,MARISCAL CACERES,PACHIZA,GD-3,00006557,BAGAZAN,I-1,REGIONAL,NO,NO
SAN MARTIN,MEDICINA,SEDE CENTRAL,1,SAN MARTIN,GOBIERNO REGIONAL,SAN MARTIN,MARISCAL CACERES,PAJARILLO,GD-3,00006563,COSTA RICA,I-1,REGIONAL,NO,NO
SAN MARTIN,MEDICINA,SEDE CENTRAL,1,SAN MARTIN,GOBIERNO REGIONAL,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,GD-3,00006315,PUESTO DE SALUD SUGLLAQUIRO,I-2,REGIONAL,NO,NO
SAN MARTIN,MEDICINA,SEDE CENTRAL,1,SAN MARTIN,GOBIERNO REGIONAL,SAN MARTIN,PICOTA,SHAMBOYACU,GD-4,00006479,ALFONSO UGARTE,I-1,REGIONAL,NO,NO
SAN MARTIN,MEDICINA,SEDE CENTRAL,1,SAN MARTIN,GOBIERNO REGIONAL,SAN MARTIN,TOCACHE,POLVORA,GD-3,00006624,PUESTO DE SALUD POLVORA,I-2,REGIONAL,NO,NO
SANIDAD DE LA FUERZA AEREA DEL PERU,MEDICINA,SEDE CENTRAL,3,AREQUIPA,SANIDAD DE LA FUERZA AEREA DEL PERU,AREQUIPA,AREQUIPA,LA JOYA,GD-2,00020171,SECCION SANIDAD DEL GRUPO AÉREO N° 2,I-3,FAP,NO,NO
SANIDAD DE LA FUERZA AEREA DEL PERU,MEDICINA,SEDE CENTRAL,4,AREQUIPA,SANIDAD DE LA FUERZA AEREA DEL PERU,AREQUIPA,ISLAY,COCACHACRA,GD-2,00011376,FUERZA AEREA DEL PERU,I-3,FAP,NO,NO
SANIDAD DE LA FUERZA AEREA DEL PERU,MEDICINA,SEDE CENTRAL,4,ICA,SANIDAD DE LA FUERZA AEREA DEL PERU,ICA,PISCO,SAN ANDRES,GD-1,00010553,FUERZA AEREA DEL PERU PISCO,I-3,FAP,NO,NO
SANIDAD DE LA FUERZA AEREA DEL PERU,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,SANIDAD DE LA FUERZA AEREA DEL PERU,LAMBAYEQUE,CHICLAYO,CHICLAYO,GD-1,00008083,ESTABLECIMIENTO DE SALUD FAP HOSPITAL REGIONAL DEL NORTE CHICLAYO,I-3,FAP,NO,NO
SANIDAD DE LA FUERZA AEREA DEL PERU,MEDICINA,SEDE CENTRAL,1,LIMA ESTE,SANIDAD DE LA FUERZA AEREA DEL PERU,LIMA,LIMA,LURIGANCHO,GD-2,00010899,SANIDAD DE LA ESCUELA DE LA SUPERVIVENCIA EN LA MONTAÑA - ESMON,I-2,FAP,NO,NO
SANIDAD DE LA FUERZA AEREA DEL PERU,MEDICINA,SEDE CENTRAL,1,LIMA NORTE,SANIDAD DE LA FUERZA AEREA DEL PERU,LIMA,LIMA,ANCON,GD-3,00013089,SANIDAD DE LA ESCUELA DE SUPERVIVENCIA EN EL MAR - SANIDAD ESMAR FAP,I-2,FAP,NO,NO
SANIDAD DE LA FUERZA AEREA DEL PERU,MEDICINA,SEDE CENTRAL,4,LORETO,SANIDAD DE LA FUERZA AEREA DEL PERU,LORETO,MAYNAS,IQUITOS,GD-2,00010605,HOSPITAL REGIONAL DEL ORIENTE - FAP,I-4,FAP,NO,NO
SANIDAD DE LA FUERZA AEREA DEL PERU,MEDICINA,SEDE CENTRAL,1,MADRE DE DIOS,SANIDAD DE LA FUERZA AEREA DEL PERU,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,GD-2,00018451,SANIDAD AGMAL,I-2,FAP,NO,NO
SANIDAD DE LA FUERZA AEREA DEL PERU,MEDICINA,SEDE CENTRAL,2,PIURA,SANIDAD DE LA FUERZA AEREA DEL PERU,PIURA,PIURA,CASTILLA,GD-3,00010662,SANIDAD FAP GRUP7,I-3,FAP,NO,NO
SANIDAD DE LA FUERZA AEREA DEL PERU,MEDICINA,SEDE CENTRAL,4,PIURA,SANIDAD DE LA FUERZA AEREA DEL PERU,PIURA,TALARA,PARIÑAS,GD-2,00011721,CENTRO MEDICO VILLA FAP,I-3,FAP,NO,NO
SANIDAD DE LA FUERZA AEREA DEL PERU,MEDICINA,SEDE CENTRAL,1,SAN MARTIN,SANIDAD DE LA FUERZA AEREA DEL PERU,SAN MARTIN,MARISCAL CACERES,JUANJUI,GD-3,00018555,SANIDAD AGRAJ,I-2,FAP,NO,NO
SANIDAD DE LA MARINA DE GUERRA DEL PERU,MEDICINA,SEDE CENTRAL,2,CALLAO,SANIDAD DE LA MARINA DE GUERRA DEL PERU,CALLAO,CALLAO,VENTANILLA,GD-3,00010261,POSTA NAVAL DE VENTANILLA,I-2,MGP,NO,NO
SANIDAD DE LA MARINA DE GUERRA DEL PERU,MEDICINA,SEDE CENTRAL,4,LIMA NORTE,SANIDAD DE LA MARINA DE GUERRA DEL PERU,LIMA,LIMA,ANCON,GD-2,00014685,POLICLINICO NAVAL DE ANCON,I-3,MGP,NO,NO
SANIDAD DE LA MARINA DE GUERRA DEL PERU,MEDICINA,SEDE CENTRAL,2,LORETO,SANIDAD DE LA MARINA DE GUERRA DEL PERU,LORETO,MAYNAS,PUNCHANA,GD-2,00010816,CENTRO MÉDICO SANIDAD DE LA BASE NAVAL DE IQUITOS,I-2,MGP,NO,NO
SANIDAD DE LA MARINA DE GUERRA DEL PERU,MEDICINA,SEDE CENTRAL,4,LORETO,SANIDAD DE LA MARINA DE GUERRA DEL PERU,LORETO,MAYNAS,PUNCHANA,GD-2,00010736,CLÍNICA NAVAL DE IQUITOS,I-4,MGP,NO,NO
SANIDAD DE LA MARINA DE GUERRA DEL PERU,MEDICINA,SEDE CENTRAL,1,LORETO,SANIDAD DE LA MARINA DE GUERRA DEL PERU,LORETO,PUTUMAYO,PUTUMAYO,GD-4,00013881,ESTACION NAVAL ESTRECHO,I-2,MGP,SI,SI
SANIDAD DE LA MARINA DE GUERRA DEL PERU,MEDICINA,SEDE CENTRAL,1,MADRE DE DIOS,SANIDAD DE LA MARINA DE GUERRA DEL PERU,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,GD-1,00009322,ENFERMERÍA SERVICIOS DE SANIDAD NAVAL,I-2,MGP,SI,NO
SANIDAD DE LA MARINA DE GUERRA DEL PERU,MEDICINA,SEDE CENTRAL,2,PIURA,SANIDAD DE LA MARINA DE GUERRA DEL PERU,PIURA,PAITA,PAITA,GD-2,00011682,ENFERMERIA DE LA ESTACION NAVAL DE PAITA,I-2,MGP,NO,NO
SANIDAD DE LA MARINA DE GUERRA DEL PERU,MEDICINA,SEDE CENTRAL,1,PUNO,SANIDAD DE LA MARINA DE GUERRA DEL PERU,PUNO,PUNO,PUNO,GD-3,00010079,POSTA NAVAL DE LA CAPITANIA DE PUERTO DE PUNO,I-2,MGP,SI,NO
SANIDAD DE LA MARINA DE GUERRA DEL PERU,MEDICINA,SEDE CENTRAL,2,TUMBES,SANIDAD DE LA MARINA DE GUERRA DEL PERU,TUMBES,TUMBES,TUMBES,GD-1,00008017,ENFERMERIA VILLA NAVAL - TUMBES,I-2,MGP,SI,NO
SANIDAD DE LA MARINA DE GUERRA DEL PERU,MEDICINA,SEDE CENTRAL,2,UCAYALI,SANIDAD DE LA MARINA DE GUERRA DEL PERU,UCAYALI,CORONEL PORTILLO,CALLERIA,GD-2,00014038,DEPARTAMENTO DE SANIDAD DE LA ESTACION NAVAL DE PUCALLPA,I-2,MGP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,AMAZONAS,SANIDAD DE LA POLICIA NACIONAL DEL PERU,AMAZONAS,BAGUA,BAGUA,GD-3,00035199,SANIDAD PNP BAGUA,I-3,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,AMAZONAS,SANIDAD DE LA POLICIA NACIONAL DEL PERU,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,GD-3,00018106,POLICLINICO POLICIAL BAGUA GRANDE,I-3,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,ANCASH,SANIDAD DE LA POLICIA NACIONAL DEL PERU,ANCASH,HUARAZ,HUARAZ,GD-3,00010205,POLICLINICO PNP HUARAZ,I-3,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,APURIMAC,SANIDAD DE LA POLICIA NACIONAL DEL PERU,APURIMAC,ABANCAY,ABANCAY,GD-4,00008036,POLICLINICO POLICIAL ABANCAY,I-3,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,APURIMAC,SANIDAD DE LA POLICIA NACIONAL DEL PERU,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,GD-4,00035044,POSTA MEDICA POLICIAL ANDAHUAYLAS,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,APURIMAC,SANIDAD DE LA POLICIA NACIONAL DEL PERU,APURIMAC,CHINCHEROS,CHINCHEROS,GD-5,00011894,POSTA MÉDICA SANIDAD CHINCHEROS,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,AYACUCHO,SANIDAD DE LA POLICIA NACIONAL DEL PERU,AYACUCHO,HUAMANGA,AYACUCHO,GD-4,00011426,POLICLINICO POLICIAL DE AYACUCHO,I-3,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,1,AYACUCHO,SANIDAD DE LA POLICIA NACIONAL DEL PERU,AYACUCHO,HUANTA,HUANTA,GD-5,00011437,POSTA MEDICA PNP HUANTA,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,1,AYACUCHO,SANIDAD DE LA POLICIA NACIONAL DEL PERU,AYACUCHO,LA MAR,SAMUGARI,GD-4,00027203,PUESTO DE SALUD PNP PALMAPAMPA,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,1,CAJAMARCA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,CAJAMARCA,CAJAMARCA,CAJAMARCA,GD-3,00009296,POLICLINICO PNP CAJAMARCA,I-3,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,CAJAMARCA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,CAJAMARCA,CHOTA,CHOTA,GD-5,00010929,POSTA MEDICA POLICIAL CHOTA,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,CAJAMARCA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,CAJAMARCA,JAEN,JAEN,GD-2,00018950,POLICLINICO POLICIAL JAEN,I-3,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,1,CALLAO,SANIDAD DE LA POLICIA NACIONAL DEL PERU,CALLAO,CALLAO,VENTANILLA,GD-3,00010573,POSTA MEDICA POLICIAL VENTANILLA,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,1,CUSCO,SANIDAD DE LA POLICIA NACIONAL DEL PERU,CUSCO,CANCHIS,SICUANI,GD-4,00024663,SANIDAD PNP SICUANI,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,CUSCO,SANIDAD DE LA POLICIA NACIONAL DEL PERU,CUSCO,CUSCO,SAN SEBASTIAN,GD-3,00011743,"POLICIAL ""SANTA ROSA"" CUSCO",I-3,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,CUSCO,SANIDAD DE LA POLICIA NACIONAL DEL PERU,CUSCO,LA CONVENCION,PICHARI,GD-3,00036660,MEDICA POLICIAL PICHARI,I-2,PNP,NO,SI
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,1,CUSCO,SANIDAD DE LA POLICIA NACIONAL DEL PERU,CUSCO,LA CONVENCION,SANTA ANA,GD-1,00011744,SANIDAD PNP LA CONVENCION - QUILLABAMBA,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,1,CUSCO,SANIDAD DE LA POLICIA NACIONAL DEL PERU,CUSCO,QUISPICANCHI,HUARO,GD-4,00011747,POLICIAL PUCUTO,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,HUANCAVELICA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,GD-3,00009476,POSTA MEDICA POLICIAL- HUANCAVELICA,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,HUANCAVELICA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,HUANCAVELICA,TAYACAJA,PAMPAS,GD-4,00010153,POSTA MEDICA POLICIAL PAMPAS,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,HUANUCO,SANIDAD DE LA POLICIA NACIONAL DEL PERU,HUANUCO,HUANUCO,HUANUCO,GD-3,00011421,POLICLINICO POLICIAL HUÀNUCO,I-3,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,HUANUCO,SANIDAD DE LA POLICIA NACIONAL DEL PERU,HUANUCO,LEONCIO PRADO,RUPA-RUPA,GD-3,00015771,POSTA MEDICA POLICIAL TINGO MARIA,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,ICA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,ICA,CHINCHA,PUEBLO NUEVO,GD-1,00011398,POLICLINICO POLICIAL CHINCHA,I-3,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,ICA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,ICA,NAZCA,NAZCA,GD-1,00011399,UNIDAD EJECUTORA 020:SANIDAD DE LA PNP,I-3,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,1,ICA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,ICA,PISCO,PISCO,GD-1,00011400,POSTA MEDICA POLICIAL PISCO,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,JUNIN,SANIDAD DE LA POLICIA NACIONAL DEL PERU,JUNIN,CHANCHAMAYO,CHANCHAMAYO,GD-2,00011913,POSTA MEDICA POLICIAL LA MERCED,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,1,JUNIN,SANIDAD DE LA POLICIA NACIONAL DEL PERU,JUNIN,HUANCAYO,PILCOMAYO,GD-3,00025776,POSTA MEDICA POLICIAL EESTP - HYO,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,1,JUNIN,SANIDAD DE LA POLICIA NACIONAL DEL PERU,JUNIN,JAUJA,JAUJA,GD-3,00011874,POSTA MEDICA POLICIAL JAUJA,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,JUNIN,SANIDAD DE LA POLICIA NACIONAL DEL PERU,JUNIN,SATIPO,MAZAMARI,GD-4,00012454,POSTA MEDICA POLICIAL LOS SINCHIS,I-2,PNP,NO,SI
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,JUNIN,SANIDAD DE LA POLICIA NACIONAL DEL PERU,JUNIN,SATIPO,SATIPO,GD-3,00011485,POLICIAL SATIPO,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,1,LIMA NORTE,SANIDAD DE LA POLICIA NACIONAL DEL PERU,LIMA,LIMA,CARABAYLLO,GD-2,00012664,POLICLÌNICO DE LA POLICÍA NACIONAL DEL PERÙ CARABAYLLO - DEFENSORES DE LA DEMOCRACIA,I-3,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,LIMA NORTE,SANIDAD DE LA POLICIA NACIONAL DEL PERU,LIMA,LIMA,PUENTE PIEDRA,GD-3,00012923,POSTA MEDICA POLICIAL ETS ESCUELA PUENTE PIEDRA,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,LIMA REGION,SANIDAD DE LA POLICIA NACIONAL DEL PERU,LIMA,CAÑETE,NUEVO IMPERIAL,GD-2,00017849,POLICLINICO POLICIAL CAÑETE,I-3,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,1,LIMA REGION,SANIDAD DE LA POLICIA NACIONAL DEL PERU,LIMA,HUAURA,SANTA MARIA,GD-2,00010834,POSTA MEDICA POLICIAL HUACHO,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,LIMA SUR,SANIDAD DE LA POLICIA NACIONAL DEL PERU,LIMA,LIMA,SAN BARTOLO,GD-2,00019390,POSTA MEDICA ETS. PNP. SAN BARTOLO,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,4,LORETO,SANIDAD DE LA POLICIA NACIONAL DEL PERU,LORETO,MAYNAS,SAN JUAN BAUTISTA,GD-2,00011369,POLICLINICO POLICIAL IQUITOS,I-3,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,MADRE DE DIOS,SANIDAD DE LA POLICIA NACIONAL DEL PERU,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,GD-1,00009320,POSTA MEDICA DE LA PNP,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,1,MOQUEGUA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,MOQUEGUA,MARISCAL NIETO,SAMEGUA,GD-2,00015236,POSTA MEDICA POLICIAL MOQUEGUA,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,PASCO,SANIDAD DE LA POLICIA NACIONAL DEL PERU,PASCO,PASCO,YANACANCHA,GD-3,00011773,POSTA MEDICA PNP CERRO DE PASCO,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,1,PIURA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,PIURA,HUANCABAMBA,HUANCABAMBA,GD-4,00010680,PUESTO SANITARIO PNP HUANCABAMBA,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,1,PUNO,SANIDAD DE LA POLICIA NACIONAL DEL PERU,PUNO,PUNO,PUNO,GD-4,00010235,POLICLINICO DE SALUD PNP-PUNO,I-3,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,1,PUNO,SANIDAD DE LA POLICIA NACIONAL DEL PERU,PUNO,SAN ROMAN,JULIACA,GD-4,00010236,POLICLINICO DE SALUD PNP - JULIACA,I-3,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,2,SAN MARTIN,SANIDAD DE LA POLICIA NACIONAL DEL PERU,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,GD-2,00018077,POLICLINICO POLICIAL MOYOBAMBA,I-3,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,1,SAN MARTIN,SANIDAD DE LA POLICIA NACIONAL DEL PERU,SAN MARTIN,TOCACHE,SANTA LUCÍA,GD-3,00025272,PUESTO SANITARIO POLICIAL SANTA LUCIA,I-2,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,1,TUMBES,SANIDAD DE LA POLICIA NACIONAL DEL PERU,TUMBES,TUMBES,TUMBES,GD-1,00012088,"POLICLINICO POLICIAL ""LA CRUZ"" TUMBES",I-3,PNP,NO,NO
SANIDAD DE LA POLICIA NACIONAL DEL PERU,MEDICINA,SEDE CENTRAL,3,UCAYALI,SANIDAD DE LA POLICIA NACIONAL DEL PERU,UCAYALI,CORONEL PORTILLO,CALLERIA,GD-2,00010148,POLICLINICO POLICIAL PUCALLPA,I-3,PNP,NO,NO
